time [ms], BMP temp [degC], BMP pres [], BMP alt [], BNO x [deg], BNO y [deg], BNO z [deg], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
552943, 24.36, 723.62, 2750.94, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.51, 4.85, -0.10, -8.71, -0.00, 0.00, 0.00, -26.10, 32.55, -63.15
552988, 24.36, 723.61, 2751.01, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.91, -0.08, -8.71, -0.01, -0.00, 0.01, -26.10, 32.55, -63.15
553025, 24.36, 723.62, 2750.96, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.89, -0.03, -8.75, -0.00, -0.00, 0.01, -26.10, 32.55, -63.15
553065, 24.36, 723.62, 2750.93, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.88, -0.07, -8.71, -0.00, -0.01, 0.00, -27.30, 31.95, -62.85
553106, 24.36, 723.62, 2750.94, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.88, -0.06, -8.71, -0.00, -0.00, 0.01, -27.30, 31.95, -62.85
553145, 24.36, 723.60, 2751.13, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.46, 4.89, -0.02, -8.69, 0.00, -0.00, 0.00, -25.80, 29.85, -63.75
553185, 24.36, 723.60, 2751.18, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.27, 4.89, -0.07, -8.70, -0.00, -0.00, 0.00, -25.80, 29.85, -63.75
553230, 24.36, 723.61, 2751.08, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.46, 4.89, -0.07, -8.65, -0.01, -0.00, 0.01, -25.80, 29.85, -63.75
553268, 24.36, 723.59, 2751.23, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.92, -0.09, -8.70, 0.00, -0.01, 0.00, -25.80, 29.85, -63.75
553307, 24.36, 723.60, 2751.20, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.51, 4.86, -0.05, -8.67, 0.00, -0.00, 0.00, -25.80, 29.85, -63.75
553346, 24.36, 723.60, 2751.19, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.13, 4.93, -0.03, -8.64, -0.01, -0.00, 0.00, -25.80, 29.85, -63.75
553386, 24.36, 723.60, 2751.21, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.96, -0.09, -8.70, -0.01, -0.00, 0.00, -25.80, 29.85, -63.75
553426, 24.36, 723.59, 2751.24, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.92, -0.05, -8.74, 0.00, 0.00, 0.01, -25.80, 29.85, -63.75
553470, 24.36, 723.59, 2751.31, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.87, -0.10, -8.73, -0.00, -0.00, 0.01, -25.80, 29.85, -63.75
553509, 24.36, 723.59, 2751.29, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.91, -0.05, -8.71, -0.01, -0.00, -0.00, -25.80, 29.85, -63.75
553547, 24.36, 723.58, 2751.33, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.83, -0.07, -8.69, -0.00, 0.00, 0.00, -26.25, 31.65, -63.60
553590, 24.36, 723.58, 2751.36, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.85, -0.09, -8.77, -0.01, -0.00, 0.00, -26.25, 31.65, -63.60
553630, 24.36, 723.59, 2751.31, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.87, -0.09, -8.69, -0.01, -0.01, 0.01, -28.05, 31.20, -65.10
553668, 24.36, 723.57, 2751.45, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.51, 4.88, -0.11, -8.75, -0.00, 0.00, 0.01, -28.05, 31.20, -65.10
553715, 24.36, 723.56, 2751.55, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.18, 4.84, -0.04, -8.74, -0.01, 0.00, 0.00, -28.05, 31.20, -65.10
553755, 24.36, 723.56, 2751.58, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.13, 4.87, -0.06, -8.69, -0.00, -0.01, 0.00, -26.25, 31.95, -63.60
553795, 24.36, 723.56, 2751.59, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.13, 4.87, -0.06, -8.71, -0.00, 0.00, 0.00, -26.25, 31.95, -63.60
553837, 24.36, 723.57, 2751.53, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.46, 4.84, -0.06, -8.70, -0.00, -0.00, 0.01, -26.70, 31.20, -63.60
553877, 24.36, 723.57, 2751.51, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.90, 0.02, -8.72, -0.00, -0.00, 0.01, -26.70, 31.20, -63.60
553917, 24.36, 723.56, 2751.56, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.91, -0.05, -8.72, -0.00, -0.00, 0.00, -26.70, 31.20, -63.60
553969, 24.36, 723.56, 2751.54, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.56, 4.90, -0.03, -8.73, -0.00, -0.00, 0.00, -27.15, 31.80, -62.40
554008, 24.35, 723.56, 2751.62, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.27, 4.85, -0.04, -8.71, -0.01, -0.01, 0.00, -27.15, 31.80, -62.40
554047, 24.35, 723.56, 2751.62, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.51, 4.91, -0.07, -8.69, 0.00, -0.00, 0.00, -26.85, 31.80, -64.80
554088, 24.35, 723.56, 2751.63, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.46, 4.93, -0.06, -8.69, 0.00, 0.00, 0.01, -26.85, 31.80, -64.80
554128, 24.35, 723.55, 2751.65, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.90, -0.04, -8.70, 0.00, -0.01, 0.01, -26.85, 31.80, -64.80
554168, 24.35, 723.56, 2751.61, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 25.98, 4.90, -0.10, -8.73, -0.01, -0.01, 0.00, -26.40, 33.30, -63.45
554216, 24.35, 723.55, 2751.69, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.27, 4.85, -0.02, -8.76, -0.00, -0.01, 0.00, -26.40, 33.30, -63.45
554255, 24.35, 723.54, 2751.78, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.88, -0.08, -8.73, -0.01, -0.01, 0.01, -25.95, 31.95, -62.55
554294, 24.35, 723.54, 2751.83, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.89, -0.08, -8.73, -0.00, -0.00, 0.00, -25.95, 31.95, -62.55
554336, 24.35, 723.54, 2751.85, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.56, 4.92, -0.05, -8.71, -0.01, -0.01, 0.00, -25.95, 31.95, -62.55
554376, 24.35, 723.54, 2751.80, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.32, 4.87, -0.03, -8.71, -0.00, -0.00, -0.00, -25.95, 31.95, -62.55
554416, 24.35, 723.54, 2751.83, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.37, 4.85, -0.10, -8.70, -0.00, 0.00, 0.01, -25.95, 31.95, -62.55
554461, 24.35, 723.53, 2751.94, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.13, 4.94, -0.10, -8.68, -0.00, -0.00, 0.01, -25.95, 31.95, -62.55
554500, 24.35, 723.53, 2751.96, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.71, 321.09, 183.20, 5, 26.51, 4.91, -0.08, -8.71, -0.00, 0.00, 0.01, -25.95, 31.95, -62.55
554539, 24.35, 723.53, 2751.95, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.95, -0.04, -8.72, -0.00, -0.00, 0.01, -27.15, 32.55, -64.20
554580, 24.35, 723.53, 2751.91, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.56, 4.85, -0.07, -8.72, -0.01, -0.00, 0.01, -27.15, 32.55, -64.20
554620, 24.36, 723.53, 2751.95, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.87, -0.01, -8.70, -0.00, -0.00, 0.00, -27.15, 32.55, -64.20
554659, 24.36, 723.53, 2751.92, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.03, 4.95, -0.07, -8.76, -0.00, 0.00, 0.00, -25.95, 32.70, -64.65
554704, 24.36, 723.53, 2751.90, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.83, -0.06, -8.73, -0.00, -0.00, 0.00, -25.95, 32.70, -64.65
554743, 24.35, 723.53, 2751.91, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.87, -0.08, -8.70, -0.01, -0.00, 0.01, -27.00, 30.90, -62.85
554781, 24.35, 723.52, 2751.99, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.93, -0.05, -8.67, 0.00, -0.00, 0.01, -27.00, 30.90, -62.85
554821, 24.35, 723.51, 2752.08, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.88, -0.08, -8.72, -0.00, -0.00, 0.01, -27.00, 30.90, -62.85
554861, 24.36, 723.52, 2752.06, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.88, -0.06, -8.67, 0.00, 0.00, 0.00, -26.10, 32.85, -62.70
554900, 24.36, 723.52, 2752.07, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.86, 0.02, -8.74, -0.01, 0.00, 0.01, -26.10, 32.85, -62.70
554950, 24.36, 723.52, 2752.08, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.84, -0.06, -8.69, -0.00, -0.00, 0.01, -25.80, 32.55, -64.20
554990, 24.36, 723.51, 2752.12, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.89, -0.05, -8.69, -0.00, -0.00, 0.01, -25.80, 32.55, -64.20
555030, 24.35, 723.52, 2752.05, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.88, -0.10, -8.74, -0.01, -0.00, 0.00, -25.80, 32.55, -64.20
555071, 24.35, 723.52, 2752.02, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.18, 4.89, -0.06, -8.71, -0.00, -0.01, 0.01, -27.75, 31.95, -62.55
555111, 24.35, 723.52, 2752.02, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.87, -0.07, -8.71, 0.00, 0.00, 0.01, -27.75, 31.95, -62.55
555151, 24.35, 723.52, 2752.03, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.56, 4.89, -0.04, -8.68, -0.00, -0.00, 0.00, -25.50, 31.20, -63.30
555197, 24.35, 723.52, 2751.99, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.87, -0.06, -8.72, -0.00, -0.00, 0.00, -25.50, 31.20, -63.30
555236, 24.35, 723.52, 2752.00, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.89, -0.05, -8.76, -0.01, -0.01, 0.01, -27.60, 32.85, -64.20
555274, 24.35, 723.52, 2752.03, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.93, -0.03, -8.73, -0.00, -0.01, 0.00, -27.60, 32.85, -64.20
555314, 24.35, 723.52, 2752.05, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.87, -0.02, -8.71, 0.00, -0.00, 0.01, -27.60, 32.85, -64.20
555354, 24.35, 723.51, 2752.16, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.86, -0.07, -8.70, -0.00, -0.01, 0.00, -26.40, 31.05, -63.75
555392, 24.35, 723.50, 2752.20, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.87, -0.08, -8.74, -0.00, 0.00, 0.00, -26.40, 31.05, -63.75
555439, 24.35, 723.50, 2752.20, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.93, -0.10, -8.71, 0.00, -0.01, 0.01, -27.30, 31.65, -64.65
555479, 24.35, 723.50, 2752.30, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.91, -0.06, -8.71, -0.00, -0.00, 0.01, -27.30, 31.65, -64.65
555519, 24.35, 723.50, 2752.30, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.89, -0.04, -8.66, -0.00, -0.00, 0.01, -27.30, 31.65, -64.65
555559, 24.35, 723.50, 2752.21, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.88, -0.02, -8.72, -0.00, 0.00, 0.01, -27.30, 31.65, -64.65
555600, 24.35, 723.51, 2752.19, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.65, 4.88, -0.06, -8.73, -0.00, 0.00, 0.01, -27.30, 31.65, -64.65
555639, 24.35, 723.50, 2752.20, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.89, -0.09, -8.67, -0.01, -0.00, 0.00, -27.30, 31.65, -64.65
555685, 24.35, 723.50, 2752.30, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.90, -0.06, -8.72, -0.00, -0.01, 0.00, -27.30, 31.65, -64.65
555724, 24.35, 723.49, 2752.35, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.86, -0.03, -8.72, -0.00, 0.00, 0.01, -27.30, 31.65, -64.65
555763, 24.35, 723.49, 2752.40, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.88, -0.03, -8.75, -0.01, -0.00, 0.01, -27.00, 32.40, -64.65
555803, 24.35, 723.49, 2752.41, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.84, -0.11, -8.71, -0.00, -0.00, 0.01, -27.00, 32.40, -64.65
555844, 24.35, 723.49, 2752.38, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.93, -0.06, -8.71, -0.00, 0.00, 0.00, -26.40, 31.35, -63.15
555883, 24.35, 723.49, 2752.32, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.87, 0.00, -8.71, -0.00, -0.00, 0.00, -26.40, 31.35, -63.15
555924, 24.35, 723.50, 2752.25, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.90, -0.06, -8.73, -0.00, -0.00, 0.01, -26.40, 31.35, -63.15
555970, 24.35, 723.51, 2752.12, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.88, -0.08, -8.70, -0.00, -0.00, 0.01, -26.70, 32.40, -63.30
556008, 24.35, 723.52, 2751.98, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.18, 4.85, -0.05, -8.71, -0.01, -0.00, 0.01, -26.70, 32.40, -63.30
556047, 24.35, 723.54, 2751.79, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.56, 4.90, -0.03, -8.75, -0.01, -0.00, 0.01, -27.00, 33.90, -62.85
556088, 24.35, 723.56, 2751.63, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.84, -0.09, -8.74, -0.01, -0.00, 0.01, -27.00, 33.90, -62.85
556126, 24.35, 723.58, 2751.38, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.87, -0.06, -8.72, -0.00, -0.01, 0.00, -27.00, 33.90, -62.85
556165, 24.35, 723.59, 2751.22, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.87, -0.07, -8.71, -0.00, 0.00, 0.01, -26.70, 30.15, -63.30
556214, 24.36, 723.61, 2751.00, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.88, -0.10, -8.75, -0.01, 0.00, 0.00, -26.70, 30.15, -63.30
556253, 24.35, 723.65, 2750.63, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.18, 4.90, -0.04, -8.71, -0.01, -0.00, 0.00, -27.90, 32.85, -64.50
556293, 24.35, 723.70, 2750.06, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.91, -0.06, -8.78, -0.01, -0.01, 0.01, -27.90, 32.85, -64.50
556335, 24.35, 723.76, 2749.43, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.87, -0.06, -8.74, -0.00, -0.00, 0.01, -27.90, 32.85, -64.50
556375, 24.35, 723.81, 2748.82, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.13, 4.89, -0.09, -8.75, -0.01, -0.00, 0.01, -27.90, 31.35, -62.70
556415, 24.35, 723.87, 2748.20, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.18, 4.92, -0.01, -8.71, -0.00, 0.00, 0.01, -27.90, 31.35, -62.70
556460, 24.35, 723.95, 2747.36, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.90, -0.08, -8.70, 0.00, 0.00, 0.01, -25.95, 31.20, -63.60
556498, 24.35, 724.02, 2746.53, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.18, 4.90, -0.09, -8.71, -0.01, -0.00, 0.01, -25.95, 31.20, -63.60
556537, 24.35, 724.09, 2745.77, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.91, -0.10, -8.70, -0.00, -0.00, 0.01, -25.95, 31.20, -63.60
556577, 24.35, 724.18, 2744.77, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.13, 4.88, -0.08, -8.76, -0.00, 0.00, 0.00, -27.00, 31.95, -65.10
556616, 24.35, 724.28, 2743.74, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.87, -0.07, -8.73, -0.00, 0.00, 0.01, -27.00, 31.95, -65.10
556656, 24.35, 724.38, 2742.62, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.91, -0.04, -8.69, -0.01, -0.00, 0.01, -27.00, 31.95, -65.10
556703, 24.36, 724.49, 2741.42, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.86, -0.04, -8.73, -0.00, -0.00, 0.01, -27.00, 31.95, -65.10
556742, 24.36, 724.60, 2740.18, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.18, 4.96, -0.11, -8.69, -0.00, 0.00, 0.00, -27.00, 31.95, -65.10
556782, 24.35, 724.72, 2738.90, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.56, 4.87, -0.05, -8.71, -0.00, -0.01, 0.00, -27.00, 31.95, -65.10
556825, 24.35, 724.84, 2737.62, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.92, -0.00, -8.69, -0.00, -0.00, 0.01, -27.00, 31.95, -65.10
556863, 24.35, 724.97, 2736.18, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.83, -0.06, -8.71, -0.00, -0.01, 0.01, -26.10, 31.35, -64.50
556903, 24.35, 725.10, 2734.82, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.86, -0.06, -8.68, -0.01, -0.01, 0.00, -26.10, 31.35, -64.50
556949, 24.36, 725.23, 2733.35, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.94, -0.06, -8.72, -0.00, -0.01, 0.00, -27.15, 31.35, -63.15
556987, 24.35, 725.37, 2731.76, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.90, -0.07, -8.73, -0.00, 0.00, 0.01, -27.15, 31.35, -63.15
557027, 24.35, 725.53, 2730.10, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.83, -0.04, -8.75, -0.00, -0.01, 0.01, -27.15, 31.35, -63.15
557068, 24.35, 725.67, 2728.55, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.97, -0.06, -8.64, -0.00, 0.00, 0.00, -26.70, 32.40, -64.05
557107, 24.35, 725.82, 2726.96, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.88, -0.03, -8.69, -0.00, -0.01, 0.00, -26.70, 32.40, -64.05
557148, 24.36, 725.96, 2725.35, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.84, -0.11, -8.74, -0.00, -0.01, 0.01, -27.60, 31.80, -63.45
557195, 24.36, 726.11, 2723.72, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.82, -0.08, -8.76, -0.00, 0.00, 0.01, -27.60, 31.80, -63.45
557232, 24.35, 726.27, 2722.04, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.93, -0.06, -8.74, -0.01, 0.00, 0.01, -27.60, 31.80, -63.45
557271, 24.35, 726.42, 2720.40, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.92, -0.05, -8.66, 0.00, -0.01, 0.01, -26.70, 33.15, -63.30
557312, 24.35, 726.57, 2718.72, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.88, -0.09, -8.66, -0.01, -0.01, 0.01, -26.70, 33.15, -63.30
557351, 24.35, 726.72, 2717.09, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.27, 4.88, -0.01, -8.71, -0.00, -0.01, 0.00, -27.15, 32.10, -63.75
557397, 24.36, 726.88, 2715.38, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.87, -0.03, -8.71, -0.00, 0.00, 0.01, -27.15, 32.10, -63.75
557443, 24.35, 727.03, 2713.74, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.98, -0.10, -8.71, -0.00, -0.00, 0.01, -27.15, 32.10, -63.75
557481, 24.35, 727.19, 2712.02, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.93, -0.06, -8.70, -0.00, -0.01, 0.01, -25.20, 30.90, -64.05
557520, 24.35, 727.34, 2710.33, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.84, -0.02, -8.74, -0.00, -0.01, 0.00, -25.20, 30.90, -64.05
557564, 24.35, 727.50, 2708.65, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.46, 4.84, -0.04, -8.72, -0.00, 0.00, 0.00, -27.00, 31.65, -64.05
557601, 24.35, 727.65, 2706.99, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.95, -0.07, -8.72, -0.00, 0.00, 0.01, -27.00, 31.65, -64.05
557641, 24.35, 727.81, 2705.27, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.98, -0.06, -8.67, -0.01, -0.00, 0.00, -27.00, 31.65, -64.05
557687, 24.35, 727.97, 2703.52, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.37, 4.88, -0.02, -8.70, -0.00, -0.01, 0.00, -26.40, 31.80, -62.10
557727, 24.35, 728.12, 2701.82, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.51, 4.86, -0.04, -8.74, 0.00, -0.01, 0.00, -26.40, 31.80, -62.10
557765, 24.35, 728.27, 2700.25, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.32, 4.86, -0.01, -8.71, -0.00, -0.00, 0.00, -26.40, 31.80, -62.10
557808, 24.35, 728.42, 2698.61, 326.50, -31.56, -169.75, 3443.14, 8638.29, 0.78, 321.09, 183.20, 5, 26.13, 4.90, -0.06, -8.69, -0.01, 0.00, 0.01, -26.40, 31.80, -62.10
